2, 77568, Note_on_c, 1, 50, 112
2, 77824, Note_off_c, 1, 50, 0
2, 77824, Note_on_c, 1, 51, 112
2, 78336, Note_off_c, 1, 51, 0
2, 79360, Note_on_c, 1, 52, 112
2, 79872, Note_off_c, 1, 52, 0
2, 79872, Note_on_c, 1, 53, 112
2, 80384, Note_off_c, 1, 53, 0
2, 80384, Note_on_c, 1, 41, 112
2, 80896, Note_off_c, 1, 41, 0
2, 80896, Note_on_c, 1, 39, 112
2, 81408, Note_off_c, 1, 39, 0
2, 81408, Note_on_c, 1, 38, 112
2, 81920, Note_off_c, 1, 38, 0
2, 82432, Note_on_c, 1, 44, 112
2, 82944, Note_off_c, 1, 44, 0
2, 82944, Note_on_c, 1, 43, 112
2, 83456, Note_off_c, 1, 43, 0
2, 83456, Note_on_c, 1, 41, 112
2, 83968, Note_off_c, 1, 41, 0
2, 83968, Note_on_c, 1, 43, 112
2, 84480, Note_off_c, 1, 43, 0
2, 84480, Note_on_c, 1, 41, 112
2, 84736, Note_off_c, 1, 41, 0
2, 84736, Note_on_c, 1, 39, 112
2, 84992, Note_off_c, 1, 39, 0
2, 84992, Note_on_c, 1, 41, 112
2, 85504, Note_off_c, 1, 41, 0
2, 85504, Note_on_c, 1, 43, 112
2, 86016, Note_off_c, 1, 43, 0
2, 86016, Note_on_c, 1, 48, 112
2, 86272, Note_off_c, 1, 48, 0
2, 86272, Note_on_c, 1, 50, 112
2, 86528, Note_off_c, 1, 50, 0
2, 86528, Note_on_c, 1, 51, 112
2, 86784, Note_off_c, 1, 51, 0
2, 86784, Note_on_c, 1, 50, 112
2, 87040, Note_off_c, 1, 50, 0
2, 87040, Note_on_c, 1, 48, 112
2, 87296, Note_off_c, 1, 48, 0
2, 87296, Note_on_c, 1, 46, 112
2, 87552, Note_off_c, 1, 46, 0
2, 87552, Note_on_c, 1, 44, 112
2, 87808, Note_off_c, 1, 44, 0
2, 87808, Note_on_c, 1, 43, 112
2, 88064, Note_off_c, 1, 43, 0
2, 88064, Note_on_c, 1, 41, 112
2, 88320, Note_off_c, 1, 41, 0
2, 88320, Note_on_c, 1, 58, 112
2, 88576, Note_off_c, 1, 58, 0
2, 88576, Note_on_c, 1, 56, 112
2, 88832, Note_off_c, 1, 56, 0
2, 88832, Note_on_c, 1, 55, 112
2, 89088, Note_off_c, 1, 55, 0
2, 89088, Note_on_c, 1, 53, 112
2, 89344, Note_off_c, 1, 53, 0
2, 89344, Note_on_c, 1, 51, 112
2, 89600, Note_off_c, 1, 51, 0
2, 89600, Note_on_c, 1, 50, 112
2, 89856, Note_off_c, 1, 50, 0
2, 89856, Note_on_c, 1, 48, 112
2, 90112, Note_off_c, 1, 48, 0
2, 90112, Note_on_c, 1, 46, 112
2, 90368, Note_off_c, 1, 46, 0
2, 90368, Note_on_c, 1, 48, 112
2, 90624, Note_off_c, 1, 48, 0
2, 90624, Note_on_c, 1, 50, 112
2, 90880, Note_off_c, 1, 50, 0
2, 90880, Note_on_c, 1, 48, 112
2, 91136, Note_off_c, 1, 48, 0
2, 91136, Note_on_c, 1, 46, 112
2, 91392, Note_off_c, 1, 46, 0
2, 91392, Note_on_c, 1, 44, 112
2, 91648, Note_off_c, 1, 44, 0
2, 91648, Note_on_c, 1, 43, 112
2, 91904, Note_off_c, 1, 43, 0
2, 91904, Note_on_c, 1, 41, 112
2, 92160, Note_off_c, 1, 41, 0
2, 92160, Note_on_c, 1, 39, 112
2, 92416, Note_off_c, 1, 39, 0
2, 92416, Note_on_c, 1, 56, 112
